Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughCode,IncGeo_BoroughName,IncGeo_WardCode,IncGeo_WardName,IgnitionSourcePower,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel
2010,December,Primary Fire,Dwelling,0,0,E09000002,Barking and Dagenham,E05014069,Valence,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,HOTPOINT,wd860p
2010,December,Primary Fire,Dwelling,0,0,E09000023,Lewisham,E05013720,Downham,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,L G,f1403rd6
2010,February,Primary Fire,Dwelling,0,0,E09000012,Hackney,E05009382,Shacklewell,Electricity,Washer/Dryer combined,Wiring insulation,Utility room,HOTPOINT,aquariusextra
2010,January,Primary Fire,Dwelling,0,0,E09000027,Richmond upon Thames,E05013778,Hampton,Electricity,Tumble dryer - Standard,Wiring insulation,Other,Other,notknow
2010,June,Primary Fire,Dwelling,0,0,E09000006,Bromley,E05014008,West Wickham,Electricity,Dishwasher,Other item,Kitchen,HOTPOINT,aquariusfdw60
2010,December,Primary Fire,Dwelling,0,0,E09000023,Lewisham,E05013716,Brockley,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,se264
2010,June,Primary Fire,Converted Flats/Maisonettes,0,3,E09000032,Wandsworth,E05014021,Southfields,Electricity,Dishwasher,Wiring insulation,Kitchen,INDESIT,idl530fulldw
2010,April,Primary Fire,House in Multiple Occupation,0,0,E09000030,Tower Hamlets,E05009336,Whitechapel,Electricity,Tumble dryer - Standard,Bedding,Living room,ZANUSSI,unknown
2010,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000027,Richmond upon Thames,E05013786,South Richmond,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,aquariusfdw60
2010,February,Primary Fire,Converted Flats/Maisonettes,0,0,E09000031,Waltham Forest,E05013895,Lea Bridge,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,w1a111
2010,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000010,Enfield,E05013681,Grange Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,Other,unknown
2010,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000014,Haringey,E05013600,Stroud Green,Electricity,Washing machine,Other item,Kitchen,Other,hooverpe235
2010,February,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014022,Thamesfield,Electricity,Washing machine,Wiring insulation,Kitchen,WHITE KNIGHT,44aw
2010,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000003,Barnet,E05013649,West Hendon,Electricity,Washing machine,Internal Fittings,Kitchen,INDESIT,wil1131100
2010,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000010,Enfield,E05013688,Palmers Green,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,Other,unknown
2010,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000029,Sutton,E05013756,Carshalton Central,Electricity,Washing machine,Wiring insulation,Utility room,HOTPOINT,ultimawt741
2010,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000023,Lewisham,E05013716,Brockley,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BOSCH,duosystemkgs3203
2010,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009402,Redcliffe,Electricity,Washing machine,Wiring insulation,Kitchen,BENDIX,tricity
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009378,Hoxton West,Electricity,Washing machine,Other item,Kitchen,BEKO,undetermined
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000002,Barking and Dagenham,E05014066,Northbury,Electricity,Washing machine,Clothing,Kitchen,HOTPOINT,ultimawma76
2010,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013733,Addison,Electricity,Dishwasher,Wiring insulation,Kitchen,WESTINGHOUSE,02-209270
2010,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,Lambeth,E05014095,Brixton Acre Lane,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,KELVINATOR,unknown
2010,June,Primary Fire,Converted Flats/Maisonettes,0,1,E09000008,Croydon,E05011488,West Thornton,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,Other,notdetermined
2010,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000017,Hillingdon,E05013568,Harefield Village,Electricity,Dishwasher,Other item,Kitchen,HOTPOINT,aquarius
2010,February,Primary Fire,Converted Flats/Maisonettes,0,0,E09000012,Hackney,E05009378,Hoxton West,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,ZANUSSI,zenb2625si
2010,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000033,Westminster,E05013797,Knightsbridge & Belgravia,Electricity,Washing machine,Wiring insulation,Kitchen,WESTINGHOUSE,undetermined
2010,May,Primary Fire,Converted Flats/Maisonettes,0,0,E09000023,Lewisham,E05013728,New Cross Gate,Electricity,Dishwasher,Wiring insulation,Kitchen,ZANUSSI,notknown
2010,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009398,Norland,Electricity,Washing machine,Wiring insulation,Kitchen,Other,washingmachine
2010,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000011,Greenwich,E05014073,Blackheath Westcombe,Electricity,Washing machine,Wiring insulation,Kitchen,BAUMATIC,notknown
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009323,Canary Wharf,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,CANDY,notknown
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,Greenwich,E05014080,Greenwich Creekside,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,HOTPOINT,wd51p
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013749,Walham Green,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,unknown
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000011,Greenwich,E05014073,Blackheath Westcombe,Electricity,Dishwasher,Plastic - raw material only,Kitchen,SMEG,notknown
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,w111auk
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000024,Merton,E05013813,Cricket Green,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,HOTPOINT,s500
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000010,Enfield,E05013676,Bush Hill Park,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,PROLINE,plc160gs
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009376,Homerton,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,aquarius
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000027,Richmond upon Thames,E05013783,Mortlake & Barnes Common,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,aqua1200
2010,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,awg995
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013809,Westbourne,Electricity,Tumble dryer - Standard,Rubber - raw material only,Kitchen,HOTPOINT,vtd00p
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009317,Bethnal Green,Electricity,Washing machine,Plastic - raw material only,Kitchen,INDESIT,unknown
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Electricity,Tumble dryer - Standard,Other item,Kitchen,HOTPOINT,unknown
2010,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014021,Southfields,Electricity,Fridge/Freezer,Other item,Kitchen,BOSCH,notknown
2010,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013752,White City,Electricity,Washing machine,Plastic - raw material only,Kitchen,ARISTON,a40
2010,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,Islington,E05013702,Clerkenwell,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,firstedition
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000027,Richmond upon Thames,E05013774,Barnes,Electricity,Dishwasher,Wiring insulation,Kitchen,Other,notknown
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,Greenwich,E05014094,Woolwich Dockyard,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,notknownnomodelnopresent
2010,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013658,Gospel Oak,Electricity,Washing machine,Wiring insulation,Kitchen,WHIRLPOOL,awm32
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013594,Muswell Hill,Electricity,Dishwasher,Rubber - raw material only,Kitchen,SMEG,450
2010,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013793,Bayswater,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,1300spinumatic
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013669,St. Pancras & Somers Town,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,freezer
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,Lewisham,E05013732,Telegraph Hill,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,aquarius1100
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000010,Enfield,E05013684,Jubilee,Electricity,Fridge/Freezer,Foam - raw material only,Kitchen,Other,notknown
2010,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011102,Faraday,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,bwd129
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,Lambeth,E05014111,Stockwell West & Larkhall,Electricity,Dishwasher,Other item,Kitchen,Other,1
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,Croydon,E05011462,Addiscombe East,Electricity,Washing machine,Plastic - raw material only,Kitchen,INDESIT,indesit1000widl102
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009386,Victoria,Electricity,Spin dryer,Wiring insulation,Bathroom/Toilet,CREDA,debonairautopump
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,Ealing,E05013529,North Hanwell,Electricity,Washing machine,Rubber - raw material only,Kitchen,Other,unknown
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,Greenwich,E05014073,Blackheath Westcombe,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,CRUSADER,condenserdryer
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014009,Balham,Electricity,Washing machine,Wiring insulation,Kitchen,ZANUSSI,jetsystemturbodry1200
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011109,Old Kent Road,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,MATSUI,unknown
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,Newham,E05013918,Plaistow North,Electricity,Washing machine,Wiring insulation,Kitchen,SERVIS,automatic900
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013670,South Hampstead,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BEAUMATIC,bd1013
2010,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,Newham,E05013915,Little Ilford,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,unknown
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,Lambeth,E05014102,Clapham Town,Electricity,Dishwasher,Wiring insulation,Kitchen,ARISTON,as100
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011102,Faraday,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,SAMSUNG,rs21ncsv
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013751,West Kensington,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,washingmachine
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,Islington,E05013707,Junction,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,CANDY,nova
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,Islington,E05013709,Mildmay,Electricity,Tumble dryer - Standard,Other furniture,Kitchen,WHITE KNIGHT,notknown
2011,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Electricity,Dishwasher,Wiring insulation,Kitchen,SMEG,dw145.1
2011,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011109,Old Kent Road,Electricity,Washing machine,Plastic - raw material only,Kitchen,INDESIT,unknown
2011,March,Primary Fire,Purpose Built Flats/Maisonettes,0,4,E09000007,Camden,E05013662,Holborn & Covent Garden,Electricity,Tumble dryer - Standard,Wiring insulation,Utility room,Other,unknown
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013661,Highgate,Electricity,Washing machine,Unspecified internal fitting/part of structure,Kitchen,INDESIT,widl1206
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013600,Stroud Green,Electricity,Washing machine,Plastic - raw material only,Kitchen,ZANUSSI,unknown
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000017,Hillingdon,E05013575,Northwood Hills,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,awo/d8140
2011,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,Sutton,E05013773,Worcester Park South,Electricity,Washing machine,Plastic - raw material only,Kitchen,ZANUSSI,jetsystem1000
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,Lewisham,E05013717,Catford South,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,BENDIX,super8
2011,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000003,Barnet,E05013645,Mill Hill,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,WESTINGHOUSE,02-200494
2011,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000031,Waltham Forest,E05013882,Cann Hall,Electricity,Washing machine,Plastic - raw material only,Kitchen,INDESIT,w1a111
2011,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,Croydon,E05011477,Purley Oaks & Riddlesdown,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,awg345/4
2011,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013498,Brondesbury Park,Electricity,Washing machine,Other wooden item,Kitchen,DIPLOMAT,8702
2011,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,Greenwich,E05014089,Shooters Hill,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,HOTPOINT,aquarius
2011,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013801,Marylebone,Electricity,Washing machine,Plastic - raw material only,Kitchen,Other,unknown
2011,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013602,Tottenham Hale,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,wia111
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014011,East Putney,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,HOTPOINT,aquariusextra
2011,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013745,Parsons Green & Sandford,Electricity,Washing machine,Internal Fittings,Kitchen,HOTPOINT,hotpoint1000wm54
2011,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,Sutton,E05013768,Sutton West & East Cheam,Electricity,Washing machine,Plastic - raw material only,Kitchen,ARISTON,notknown
2011,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013738,Fulham Reach,Electricity,Washing machine,Plastic - raw material only,Kitchen,CANDY,aqua1500
2011,July,Late Call,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009335,Weavers,Electricity,Washing machine,Plastic - raw material only,Kitchen,Other,unknown
2011,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011098,Chaucer,Electricity,Washing machine,Internal Fittings,Kitchen,L G,wm12230fb
2011,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,Ealing,E05013520,Ealing Broadway,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BOSCH,fd702
2011,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013501,Harlesden & Kensal Green,Electricity,Washing machine,Plastic - raw material only,Kitchen,Other,unknown
2011,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000003,Barnet,E05013639,Finchley Church End,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,Other,notknown
2011,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009402,Redcliffe,Electricity,Washing machine,Wiring insulation,Corridor/Hall,Other,unknown
2011,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000004,Bexley,E05011225,Erith,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,INDESIT,is70cuk
2011,February,Primary Fire,Purpose Built Flats/Maisonettes,0,2,E09000018,Hounslow,E05013614,Feltham West,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,BOSCH,wta8100
2011,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009325,Lansbury,Electricity,Washing machine,Internal Fittings,Kitchen,BEAUMATIC,bhwm10h
2011,March,Primary Fire,Purpose Built Flats/Maisonettes,0,2,E09000023,Lewisham,E05013721,Evelyn,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,classafrostfree
2011,January,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000031,Waltham Forest,E05013882,Cann Hall,Electricity,Washing machine,Other item,Kitchen,BOSCH,notknown
2011,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013801,Marylebone,Electricity,Washer/Dryer combined,Internal Fittings,Kitchen,Other,automaticsensor
2011,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009375,Haggerston,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,HOTPOINT,tumbledryer
2011,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013809,Westbourne,Electricity,Washing machine,Not known,Kitchen,SERVIS,washingmachine
2011,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,Islington,E05013699,Bunhill,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,logixx6kg
2011,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,Newham,E05013923,Royal Victoria,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,Other,unknown
2011,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000018,Hounslow,E05013625,Isleworth,Electricity,Washer/Dryer combined,Foam - raw material only,Kitchen,Other,notknown
2011,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,Croydon,E05011488,West Thornton,Electricity,Spin dryer,Other textiles,Kitchen,Other,unknown
2011,May,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,Lambeth,E05014107,Myatt's Fields,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,POLAR MAX,ek
2011,November,Primary Fire,Converted Flats/Maisonettes,0,1,E09000033,Westminster,E05013793,Bayswater,Electricity,Dishwasher,Plastic - raw material only,Kitchen,SMEG,notknown
2011,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,Croydon,E05011462,Addiscombe East,Electricity,Washing machine,Internal Fittings,Airing/Drying cupboard,ZANUSSI,aqua
2011,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000024,Merton,E05013814,Figge's Marsh,Electricity,Washing machine,Not known,Utility room,AIRMAT,nonumber
2011,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000021,Kingston upon Thames,E05013933,Coombe Vale,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,wia111
2011,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,Lambeth,E05014119,West Dulwich,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,CARLTON,3000
2011,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000028,Southwark,E05011100,Dulwich Village,Electricity,Washing machine,Plastic - raw material only,Kitchen,BOSCH,nomodelnamepresent
2011,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Electricity,Washer/Dryer combined,Rubber - raw material only,Kitchen,HOOVER,ws130-001
2011,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000005,Brent,E05013498,Brondesbury Park,Electricity,Washing machine,Wiring insulation,Kitchen,BAUMATIC,unknown
2011,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000028,Southwark,E05011096,Camberwell Green,Electricity,Washing machine,Wiring insulation,Kitchen,Other,unknown
2011,June,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BEKO,ca7015ffw
2011,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000033,Westminster,E05013793,Bayswater,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,unknown
2011,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000009,Ealing,E05013536,South Acton,Electricity,Tumble dryer - Standard,Other item,Utility room,Other,unknown
2011,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014028,Wandsworth Town,Electricity,Fridge/Freezer,External fittings,Kitchen,LEC,elan
2011,July,Primary Fire,Converted Flats/Maisonettes,0,3,E09000027,Richmond upon Thames,E05013775,East Sheen,Electricity,Fridge/Freezer,Unspecified internal fitting/part of structure,Kitchen,Other,unknown
2011,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000023,Lewisham,E05013725,Ladywell,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,cda653
2011,March,Primary Fire,Converted Flats/Maisonettes,0,0,E09000014,Haringey,E05013595,Noel Park,Electricity,Washing machine,Internal Fittings,Kitchen,ZANUSSI,nexus
2011,March,Primary Fire,House in Multiple Occupation,0,0,E09000027,Richmond upon Thames,E05013786,South Richmond,Electricity,Dishwasher,Internal Fittings,Kitchen,BOSCH,nomarkingsvisiable
2011,August,Primary Fire,House in Multiple Occupation,0,1,E09000014,Haringey,E05013605,Woodside,Electricity,Fridge/Freezer,Not known,Other,Other,typere104z
2011,April,Primary Fire,Converted Flats/Maisonettes,0,0,E09000013,Hammersmith and Fulham,E05013743,Munster,Electricity,Washing machine,Plastic - raw material only,"Under stairs (enclosed, storage area)",DIPLOMAT,8502200012193742200w
2011,January,Primary Fire,Dwelling,0,0,E09000032,Wandsworth,E05014029,West Hill,Electricity,Dishwasher,Wiring insulation,Kitchen,ZANUSSI,5600032555
2011,December,Primary Fire,House in Multiple Occupation,0,0,E09000019,Islington,E05013697,Arsenal,Electricity,Tumble dryer - Standard,Other item,Kitchen,Other,unknown
2011,February,Primary Fire,Dwelling,0,0,E09000031,Waltham Forest,E05013898,Markhouse,Electricity,Dishwasher,Wiring insulation,Kitchen,DIPLOMAT,type12043adp8234
2011,February,Primary Fire,Dwelling,0,1,E09000021,Kingston upon Thames,E05013929,Berrylands,Electricity,Dishwasher,Unspecified internal fitting/part of structure,Kitchen,BOSCH,exxcels9g1b
2011,February,Primary Fire,Dwelling,0,0,E09000002,Barking and Dagenham,E05014054,Alibon,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,wmm520p
2011,February,Primary Fire,Dwelling,0,0,E09000012,Hackney,E05009383,Springfield,Electricity,Tumble dryer - Standard,Wiring insulation,Bathroom/Toilet,WHIRLPOOL,whirlpool
2011,February,Primary Fire,Dwelling,0,0,E09000028,Southwark,E05011111,Peckham Rye,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BEKO,notknown
2011,December,Primary Fire,Dwelling,0,3,E09000014,Haringey,E05013603,West Green,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,DAEWOO,unknown
2011,February,Primary Fire,Dwelling,0,0,E09000002,Barking and Dagenham,E05014064,Longbridge,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,HOTPOINT,aquarius
2011,December,Primary Fire,Dwelling,0,0,E09000026,Redbridge,E05011254,Wanstead Park,Electricity,Dishwasher,Other item,Utility room,HOTPOINT,dwf30
2011,February,Primary Fire,Dwelling,0,0,E09000012,Hackney,E05009384,Stamford Hill West,Electricity,Tumble dryer - Standard,Plastic - raw material only,Other,Other,undetermined
2011,December,Primary Fire,Dwelling,0,0,E09000005,Brent,E05013501,Harlesden & Kensal Green,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,HOTPOINT,unknown
2011,December,Primary Fire,Dwelling,0,0,E09000006,Bromley,E05014003,Petts Wood & Knoll,Electricity,Tumble dryer - Standard,Not known,Utility room,HOOVER,vhc680f
2011,December,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011471,New Addington South,Electricity,Dishwasher,Wiring insulation,Kitchen,HOTPOINT,fdw80g
2011,November,Primary Fire,Dwelling,0,1,E09000015,Harrow,E05013556,Pinner South,Electricity,Fridge/Freezer,Plastic - raw material only,Utility room,DE DIETRICH,fd7209
2011,November,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011469,Kenley,Electricity,Dishwasher,Wiring insulation,Kitchen,HOTPOINT,7842w
2011,November,Primary Fire,Dwelling,0,0,E09000024,Merton,E05013818,Longthornton,Electricity,Washing machine,Wiring insulation,Kitchen,BOSCH,washer
2011,November,Primary Fire,Dwelling,0,0,E09000003,Barnet,E05013629,Brunswick Park,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,BAUMATIC,unknown
2011,November,Primary Fire,Dwelling,0,0,E09000019,Islington,E05013701,Canonbury,Electricity,Dishwasher,Internal Fittings,Kitchen,BEKO,dw
2011,November,Primary Fire,Dwelling,0,0,E09000017,Hillingdon,E05013580,Uxbridge,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,aquarius
2011,November,Primary Fire,Dwelling,0,0,E09000010,Enfield,E05013678,Cockfosters,Electricity,Dishwasher,Plastic - raw material only,Kitchen,Other,unknown
2011,October,Primary Fire,Dwelling,0,3,E09000003,Barnet,E05013643,Hendon,Electricity,Dishwasher,Other item,Kitchen,Other,notknown
2011,November,Primary Fire,Dwelling,0,0,E09000002,Barking and Dagenham,E05014065,Mayesbrook,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,NEFF,ki5r181
